,storeTypeId,totalOrders,totalOrdersUSD,cantidadMetodosDePago,warehouseId,cityId,countryId,locationId,storeStatusId,isActive,hasChiperSuppliedPOS
4066,0.9230769,0.0,0.00047408955,0.5,0.624,0.2,0.0,1.0,0.42857143,0.0,0.0
336,0.94505495,0.026086956,0.023415444,0.5,0.08,1.0,1.0,0.5625,0.42857143,0.0,0.0
2642,0.8791209,0.0,0.00075543724,0.5,0.624,0.2,0.0,1.0,0.42857143,0.0,0.0
1083,0.94505495,0.0,0.006152948,0.5,0.08,1.0,1.0,0.5625,0.42857143,0.0,0.0
2607,0.9230769,0.0,0.0006834192,0.5,0.0,0.1,0.0,0.0625,0.42857143,0.0,0.0
3569,0.8791209,0.0,0.0015282918,0.5,0.096,0.0,0.0,0.0,0.42857143,0.0,0.0
4024,0.8791209,0.0,0.0022190628,0.5,0.096,0.0,0.0,0.0,0.42857143,0.0,0.0
4515,0.8791209,0.0,0.0010477371,0.5,0.0,0.1,0.0,0.0625,0.42857143,0.0,0.0
390,0.8791209,0.052173913,0.07083243,0.5,0.04,0.6,0.0,0.3125,0.42857143,0.0,0.0
737,0.9120879,0.052173913,0.0330812,0.5,0.096,0.0,0.0,0.0,0.42857143,0.0,0.0
113,0.94505495,0.008695652,0.023536874,0.5,0.08,1.0,1.0,0.5625,0.42857143,0.0,0.0
1068,0.8791209,0.0,0.023462623,0.5,0.04,0.6,0.0,0.3125,0.42857143,0.0,1.0
3923,0.8791209,0.008695652,0.0012236346,0.5,0.096,0.0,0.0,0.0,0.42857143,0.0,0.0
937,0.8791209,0.0,0.00607817,0.5,0.096,0.0,0.0,0.0,0.42857143,0.0,0.0
2299,0.94505495,0.0,0.0023855846,0.5,0.08,1.0,1.0,0.5625,0.42857143,0.0,0.0
5741,0.94505495,0.0,0.00036956015,0.5,0.08,1.0,1.0,0.5625,0.42857143,0.0,0.0
257,0.93406594,0.0,0.0053476645,0.5,0.096,0.0,0.0,0.0,0.42857143,0.0,0.0
2238,0.8791209,0.008695652,0.0025895038,0.5,0.096,0.0,0.0,0.0,0.42857143,0.0,0.0
1339,0.8791209,0.008695652,0.0081734,0.5,0.096,0.0,0.0,0.0,0.42857143,0.0,0.0
1152,0.94505495,0.017391304,0.021182988,0.5,0.08,1.0,1.0,0.5625,0.42857143,0.0,0.0
5494,0.94505495,0.0,0.0005922563,0.5,0.08,1.0,1.0,0.5625,0.42857143,0.0,0.0
992,0.94505495,0.0,0.0067838784,0.5,0.08,1.0,1.0,0.5625,0.42857143,0.0,0.0
1846,0.9120879,0.008695652,0.021570798,0.5,0.096,0.0,0.0,0.0,0.42857143,0.0,0.0
2558,0.93406594,0.0,0.0017982428,0.5,0.096,0.0,0.0,0.0,0.42857143,0.0,0.0
1972,0.94505495,0.017391304,0.0025481156,0.5,0.08,1.0,1.0,0.5625,0.42857143,0.0,0.0
3664,0.8791209,0.008695652,0.0011360863,0.5,0.096,0.0,0.0,0.0,0.42857143,0.0,0.0
4399,0.9230769,0.0,0.0006361131,0.5,0.04,0.6,0.0,0.3125,0.42857143,0.0,0.0
132,1.0,0.008695652,0.028033873,0.5,0.08,1.0,1.0,0.5625,0.42857143,0.0,0.0
2462,0.93406594,0.0,0.0030627865,0.5,0.04,0.6,0.0,0.3125,0.42857143,0.0,0.0
4131,0.8791209,0.0,0.0002448569,0.5,0.096,0.0,0.0,0.0,0.0,0.0,0.0
441,1.0,0.008695652,0.012689629,0.5,0.08,1.0,1.0,0.5625,0.42857143,0.0,0.0
4160,0.8791209,0.0,0.0004561392,0.5,0.0,0.1,0.0,0.0625,0.42857143,0.0,0.0
2029,0.9120879,0.28695652,0.037309896,0.5,0.096,0.0,0.0,0.0,0.42857143,0.0,0.0
1668,0.94505495,0.069565214,0.02637647,0.5,0.08,1.0,1.0,0.5625,0.42857143,0.0,0.0
2175,0.8791209,0.0,0.00075388653,0.5,0.096,0.0,0.0,0.0,0.0,0.0,0.0
4496,0.94505495,0.017391304,0.0042480575,0.5,0.08,1.0,1.0,0.5625,0.42857143,0.0,0.0
5973,0.9120879,0.0,0.0004906146,0.5,0.04,0.6,0.0,0.3125,0.42857143,0.0,0.0
1598,0.989011,0.0,0.00115569,0.5,0.08,1.0,1.0,0.5625,0.5714286,0.0,0.0
2725,0.94505495,0.008695652,0.0024211346,0.5,0.08,1.0,1.0,0.5625,0.42857143,0.0,0.0
5613,0.8791209,0.0,0.0004366324,0.5,0.04,0.6,0.0,0.3125,0.42857143,0.0,0.0
2572,0.94505495,0.0,0.0019913067,0.5,0.08,1.0,1.0,0.5625,0.42857143,0.0,0.0
1294,0.8901099,0.0,0.0127327135,0.5,0.096,0.0,0.0,0.0,0.42857143,0.0,0.0
135,0.989011,0.0,0.02030538,0.5,0.08,1.0,1.0,0.5625,0.42857143,0.0,0.0
4474,0.8901099,0.017391304,0.0028693206,0.5,0.096,0.0,0.0,0.0,0.42857143,0.0,0.0
1659,0.8791209,0.008695652,0.008599861,0.5,0.04,0.6,0.0,0.3125,0.42857143,0.0,0.0
1744,0.8791209,0.0,0.0021405055,0.5,0.096,0.0,0.0,0.0,0.42857143,0.0,0.0
1278,0.94505495,0.0,0.0019922787,0.5,0.08,1.0,1.0,0.5625,0.42857143,0.0,0.0
4623,0.9120879,0.0,0.00048823433,0.5,0.096,0.0,0.0,0.0,0.42857143,0.0,0.0
4442,0.9230769,0.008695652,0.0010802883,0.5,0.04,0.6,0.0,0.3125,0.42857143,0.0,0.0
3546,0.8791209,0.0,0.0010513202,0.5,0.624,0.2,0.0,1.0,0.42857143,0.0,0.0
5276,0.8901099,0.0,0.0003701303,0.5,0.624,0.2,0.0,1.0,0.42857143,0.0,0.0
4057,0.94505495,0.0,0.00050113053,0.5,0.08,1.0,1.0,0.5625,0.42857143,0.0,0.0
129,0.8791209,0.0,0.003415454,0.5,0.04,0.6,0.0,0.3125,0.42857143,0.0,0.0
2700,0.8791209,0.0,0.0013759034,0.5,0.624,0.2,0.0,1.0,0.42857143,0.0,0.0
27,0.9120879,0.0,0.007642742,0.5,0.0,0.1,0.0,0.0625,0.42857143,1.0,0.0
5014,0.93406594,0.008695652,0.0013098517,0.5,0.04,0.6,0.0,0.3125,0.42857143,0.0,0.0
1234,0.94505495,0.0,0.0031469683,0.5,0.08,1.0,1.0,0.5625,0.42857143,0.0,0.0
5607,0.93406594,0.0,0.0006363241,0.5,0.0,0.1,0.0,0.0625,0.42857143,0.0,0.0
5940,0.8901099,0.0,0.00041790097,0.5,0.04,0.6,0.0,0.3125,0.0,0.0,0.0
5948,0.8791209,0.0,0.00040877328,0.5,0.0,0.1,0.0,0.0625,0.42857143,0.0,0.0
4043,0.93406594,0.008695652,0.0013822716,0.5,0.04,0.6,0.0,0.3125,0.42857143,0.0,0.0
4679,0.989011,0.0,0.0005328865,0.5,0.08,1.0,1.0,0.5625,0.0,0.0,0.0
5208,0.9230769,0.017391304,0.0012782839,0.5,0.624,0.2,0.0,1.0,0.42857143,0.0,0.0
459,0.8901099,0.060869563,0.07460162,0.5,0.08,1.0,1.0,0.5625,0.42857143,0.0,0.0
3558,0.8791209,0.0,0.0008041487,0.5,0.0,0.1,0.0,0.0625,0.42857143,0.0,0.0
2391,0.8791209,0.0,0.0010630506,0.5,0.096,0.0,0.0,0.0,0.42857143,0.0,0.0
2009,0.94505495,0.017391304,0.003740727,0.5,0.08,1.0,1.0,0.5625,0.42857143,0.0,0.0
5660,0.8791209,0.07826087,0.0042663156,0.5,0.096,0.0,0.0,0.0,0.42857143,0.0,0.0
2466,0.9120879,0.017391304,0.005762316,0.5,0.04,0.6,0.0,0.3125,0.42857143,0.0,0.0
1804,0.8791209,0.017391304,0.09643889,0.5,0.04,0.6,0.0,0.3125,0.42857143,0.0,0.0
202,0.9230769,0.0,0.0068635787,0.5,0.0,0.1,0.0,0.0625,0.42857143,0.0,0.0
5522,0.94505495,0.0,0.00069387525,0.5,0.08,1.0,1.0,0.5625,0.42857143,0.0,0.0
4201,0.94505495,0.0,0.0004864299,0.5,0.08,1.0,1.0,0.5625,0.42857143,0.0,0.0
3651,0.8791209,0.0,0.00079270056,0.5,0.624,0.2,0.0,1.0,0.42857143,0.0,0.0
964,0.8791209,0.0,0.0046815714,0.5,0.096,0.0,0.0,0.0,0.42857143,0.0,0.0
124,0.8791209,0.0,0.009134839,0.5,0.04,0.6,0.0,0.3125,0.42857143,0.0,0.0
3025,0.94505495,0.008695652,0.0025418499,0.5,0.08,1.0,1.0,0.5625,0.42857143,0.0,0.0
5904,0.94505495,0.0,0.0004053611,0.5,0.08,1.0,1.0,0.5625,0.42857143,0.0,0.0
1965,0.94505495,0.0,0.00083885214,0.5,0.08,1.0,1.0,0.5625,0.42857143,0.0,0.0
2972,0.8791209,0.008695652,0.0020201665,0.5,0.624,0.2,0.0,1.0,0.42857143,0.0,0.0
2960,0.94505495,0.017391304,0.0026808947,0.5,0.08,1.0,1.0,0.5625,0.42857143,0.0,0.0
5033,0.94505495,0.008695652,0.0010101716,0.5,0.08,1.0,1.0,0.5625,0.42857143,0.0,0.0
2996,0.94505495,0.017391304,0.0024539481,0.5,0.08,1.0,1.0,0.5625,0.42857143,0.0,0.0
647,0.94505495,0.0,0.011942541,0.5,0.08,1.0,1.0,0.5625,0.42857143,0.0,0.0
4996,0.94505495,0.0,0.00054098223,0.5,0.08,1.0,1.0,0.5625,0.42857143,0.0,0.0
3323,0.9120879,0.0,0.0005393802,0.5,0.04,0.6,0.0,0.3125,0.42857143,0.0,0.0
1757,0.8791209,0.0,0.0027769236,0.5,0.096,0.0,0.0,0.0,0.42857143,0.0,0.0
1588,0.9120879,0.0,0.0010149151,0.5,0.096,0.0,0.0,0.0,0.42857143,0.0,0.0
935,0.8791209,0.026086956,0.009464554,0.5,0.04,0.6,0.0,0.3125,0.42857143,0.0,0.0
1450,0.94505495,0.0,0.0007234932,0.5,0.08,1.0,1.0,0.5625,0.0,0.0,0.0
523,0.94505495,0.0,0.011267976,0.5,0.08,1.0,1.0,0.5625,0.42857143,0.0,0.0
1353,0.8791209,0.0,0.0017997735,0.5,0.096,0.0,0.0,0.0,0.42857143,0.0,0.0
3138,0.989011,0.008695652,0.0011934208,0.5,0.08,1.0,1.0,0.5625,0.0,0.0,0.0
1188,0.94505495,0.008695652,0.01976122,0.5,0.08,1.0,1.0,0.5625,0.42857143,0.0,0.0
4253,0.9120879,0.008695652,0.0012154847,0.5,0.04,0.6,0.0,0.3125,0.42857143,0.0,0.0
3440,0.9230769,0.0,0.0006474586,0.5,0.04,0.6,0.0,0.3125,0.42857143,0.0,0.0
5437,0.8901099,0.0,0.00044771848,0.5,0.0,0.1,0.0,0.0625,0.42857143,0.0,0.0
877,0.94505495,0.0,0.008184554,0.5,0.08,1.0,1.0,0.5625,0.5714286,0.0,0.0
3294,0.94505495,0.0,0.0006337243,0.5,0.08,1.0,1.0,0.5625,0.42857143,0.0,0.0
2022,0.93406594,0.0,0.0011216422,0.5,0.0,0.1,0.0,0.0625,0.42857143,0.0,0.0
4449,0.94505495,0.008695652,0.0022580335,0.5,0.08,1.0,1.0,0.5625,0.42857143,0.0,0.0
66,0.8791209,0.017391304,0.001917966,0.5,0.096,0.0,0.0,0.0,0.42857143,0.0,0.0
3694,0.8791209,0.0,0.0012361859,0.5,0.04,0.6,0.0,0.3125,0.42857143,0.0,0.0
1481,0.9120879,0.0,0.002309111,0.5,0.04,0.6,0.0,0.3125,0.42857143,0.0,0.0
5561,0.94505495,0.0,0.00046706278,0.5,0.08,1.0,1.0,0.5625,0.42857143,0.0,0.0
3892,0.8791209,0.0,0.0006633508,0.5,0.0,0.1,0.0,0.0625,0.42857143,0.0,0.0
3429,0.8901099,0.017391304,0.0030204977,0.5,0.04,0.6,0.0,0.3125,0.42857143,0.0,0.0
5098,0.93406594,0.0,0.0004265127,0.5,0.096,0.0,0.0,0.0,0.42857143,0.0,0.0
1944,0.94505495,0.008695652,0.0022858186,0.5,0.08,1.0,1.0,0.5625,0.42857143,0.0,0.0
4627,0.94505495,0.0,0.00045727374,0.5,0.08,1.0,1.0,0.5625,0.0,0.0,0.0
3931,0.8901099,0.0,0.00029637903,0.5,0.096,0.0,0.0,0.0,0.0,0.0,0.0
3542,0.9120879,0.0,0.0007566174,0.5,0.0,0.1,0.0,0.0625,0.0,0.0,0.0
4594,0.9230769,0.0,0.00060404936,0.5,0.624,0.2,0.0,1.0,0.42857143,0.0,0.0
782,0.8791209,0.0,0.0046134787,0.5,0.096,0.0,0.0,0.0,0.42857143,0.0,0.0
2163,0.8791209,0.008695652,0.006028929,0.5,0.096,0.0,0.0,0.0,0.0,0.0,0.0
4120,0.9120879,0.0,0.0007150924,0.5,0.04,0.6,0.0,0.3125,0.42857143,0.0,0.0
226,0.8791209,0.017391304,0.024054853,0.5,0.624,0.2,0.0,1.0,0.42857143,0.0,0.0
760,0.8791209,0.0,0.004900274,0.5,0.04,0.6,0.0,0.3125,0.42857143,0.0,0.0
5211,0.9230769,0.017391304,0.0013157382,0.5,0.0,0.1,0.0,0.0625,0.42857143,0.0,0.0
514,0.9120879,0.008695652,0.0042292634,0.5,0.04,0.6,0.0,0.3125,0.0,0.0,0.0
1605,0.9230769,0.0,0.00042301783,0.5,0.0,0.1,0.0,0.0625,0.0,0.0,0.0
2891,0.93406594,0.0,0.00097168534,0.5,0.624,0.2,0.0,1.0,0.42857143,0.0,0.0
3930,0.8791209,0.017391304,0.0036168247,0.5,0.0,0.1,0.0,0.0625,0.42857143,0.0,0.0
4668,0.94505495,0.017391304,0.0020287412,0.5,0.08,1.0,1.0,0.5625,0.42857143,0.0,0.0
908,0.94505495,0.0,0.004531817,0.5,0.08,1.0,1.0,0.5625,0.42857143,0.0,0.0
193,0.94505495,0.0,0.25732422,0.5,0.08,1.0,1.0,0.5625,0.42857143,0.0,0.0
742,0.94505495,0.0,0.015687237,0.5,0.08,1.0,1.0,0.5625,0.5714286,0.0,0.0
612,0.8791209,0.0,0.007869746,0.5,0.096,0.0,0.0,0.0,0.42857143,0.0,0.0
4545,0.94505495,0.0,0.0006205288,0.5,0.08,1.0,1.0,0.5625,0.0,0.0,0.0
1870,0.94505495,0.008695652,0.0046073953,0.5,0.08,1.0,1.0,0.5625,0.42857143,0.0,0.0
4826,0.978022,0.0,0.00047087407,0.5,0.08,1.0,1.0,0.5625,0.42857143,0.0,0.0
3638,0.93406594,0.026086956,0.0054683685,0.5,0.624,0.2,0.0,1.0,0.42857143,0.0,0.0
401,0.94505495,0.008695652,0.059611067,0.5,0.08,1.0,1.0,0.5625,0.42857143,0.0,0.0
3540,0.93406594,0.008695652,0.0022104483,0.5,0.096,0.0,0.0,0.0,0.42857143,0.0,0.0
849,0.8791209,0.017391304,0.014466341,0.5,0.096,0.0,0.0,0.0,0.42857143,0.0,0.0
4475,0.94505495,0.0,0.0005826868,0.5,0.08,1.0,1.0,0.5625,0.42857143,0.0,0.0
1728,0.94505495,0.0,0.0068245567,0.5,0.08,1.0,1.0,0.5625,0.42857143,0.0,0.0
374,0.8791209,0.0,0.0057002692,0.5,0.04,0.6,0.0,0.3125,0.42857143,0.0,0.0
4869,0.9230769,0.0,0.00074308837,0.5,0.624,0.2,0.0,1.0,0.42857143,0.0,0.0
2935,0.94505495,0.0,0.0015852757,0.5,0.08,1.0,1.0,0.5625,0.42857143,0.0,0.0
1007,0.94505495,0.0,0.00422196,0.5,0.08,1.0,1.0,0.5625,0.42857143,0.0,0.0
5966,0.94505495,0.0,0.00037984803,0.5,0.08,1.0,1.0,0.5625,0.42857143,0.0,0.0
5330,0.8901099,0.0,0.0003631263,0.5,0.096,0.0,0.0,0.0,0.42857143,0.0,0.0
409,0.8791209,0.0,0.01055948,0.5,0.096,0.0,0.0,0.0,0.42857143,0.0,0.0
578,0.8901099,0.0,0.003918463,0.5,0.096,0.0,0.0,0.0,0.42857143,0.0,0.0
692,0.94505495,0.0,0.007009237,0.5,0.08,1.0,1.0,0.5625,0.42857143,0.0,0.0
1611,0.8791209,0.0,0.0030286133,0.5,0.096,0.0,0.0,0.0,0.42857143,0.0,0.0
2734,0.8791209,0.008695652,0.0020798214,0.5,0.624,0.2,0.0,1.0,0.42857143,0.0,0.0
655,0.94505495,0.026086956,0.07126637,0.5,0.08,1.0,1.0,0.5625,0.42857143,0.0,0.0
4405,0.9230769,0.0,0.0006361131,0.5,0.04,0.6,0.0,0.3125,0.42857143,0.0,0.0
3839,0.94505495,0.0,0.0014840958,0.5,0.08,1.0,1.0,0.5625,0.42857143,0.0,0.0
5801,0.93406594,0.0,0.0008552346,0.5,0.096,0.0,0.0,0.0,0.42857143,0.0,0.0
4685,0.94505495,0.034782607,0.033657193,0.5,0.08,1.0,1.0,0.5625,0.42857143,0.0,0.0
3133,0.8791209,0.017391304,0.0028985508,0.5,0.0,0.1,0.0,0.0625,0.42857143,0.0,0.0
590,0.94505495,0.0,0.006033481,0.5,0.08,1.0,1.0,0.5625,0.42857143,0.0,0.0
2906,0.94505495,0.017391304,0.0026801764,0.5,0.08,1.0,1.0,0.5625,0.42857143,0.0,0.0
1575,0.93406594,0.017391304,0.008612472,0.5,0.096,0.0,0.0,0.0,0.42857143,0.0,0.0
3129,0.94505495,0.008695652,0.0012244699,0.5,0.08,1.0,1.0,0.5625,0.42857143,0.0,0.0
5381,0.9230769,0.0,0.0016333514,0.5,0.04,0.6,0.0,0.3125,0.42857143,0.0,0.0
2396,0.94505495,0.0,0.0013304102,0.5,0.08,1.0,1.0,0.5625,0.42857143,0.0,0.0
3124,0.94505495,0.0,0.0011836917,0.5,0.08,1.0,1.0,0.5625,0.42857143,0.0,0.0
2660,0.8791209,0.0,0.00080651185,0.5,0.624,0.2,0.0,1.0,0.42857143,0.0,0.0
1871,0.989011,0.0,0.0023282329,0.5,0.08,1.0,1.0,0.5625,0.5714286,0.0,0.0
743,0.9120879,0.034782607,0.026972419,0.5,0.624,0.2,0.0,1.0,0.5714286,0.0,0.0
5480,0.94505495,0.0,0.0010840654,0.5,0.08,1.0,1.0,0.5625,0.42857143,0.0,0.0
182,0.8791209,0.008695652,0.010713148,0.5,0.096,0.0,0.0,0.0,0.42857143,0.0,0.0
4643,0.8791209,0.0,0.00094435073,0.5,0.624,0.2,0.0,1.0,0.42857143,0.0,0.0
2716,0.8791209,0.008695652,0.00201168,0.5,0.624,0.2,0.0,1.0,0.42857143,0.0,0.0
1053,0.8901099,0.0,0.0010824234,0.5,0.096,0.0,0.0,0.0,0.42857143,0.0,0.0
5289,0.8791209,0.008695652,0.003643022,0.5,0.096,0.0,0.0,0.0,0.42857143,0.0,0.0
653,0.94505495,0.008695652,0.03899663,0.5,0.08,1.0,1.0,0.5625,0.42857143,0.0,0.0
148,0.8791209,0.0,0.012326289,0.5,0.096,0.0,0.0,0.0,0.42857143,0.0,1.0
708,0.94505495,0.0,0.008164449,0.5,0.08,1.0,1.0,0.5625,0.42857143,0.0,0.0
369,0.8791209,0.017391304,0.016578631,0.5,0.096,0.0,0.0,0.0,0.42857143,0.0,0.0
23,0.9230769,0.008695652,0.010790717,0.5,0.096,0.0,0.0,0.0,0.42857143,1.0,0.0
3312,0.94505495,0.0,0.00064602477,0.5,0.08,1.0,1.0,0.5625,0.42857143,0.0,0.0
1285,0.94505495,0.0,0.0033481622,0.5,0.08,1.0,1.0,0.5625,0.5714286,0.0,0.0
1957,0.94505495,0.0,0.00090242096,0.5,0.08,1.0,1.0,0.5625,0.42857143,0.0,0.0
2260,0.94505495,0.0,0.004491056,0.5,0.08,1.0,1.0,0.5625,0.42857143,0.0,0.0
1199,0.8791209,0.0,0.0021072899,0.5,0.096,0.0,0.0,0.0,0.42857143,0.0,0.0
469,0.8791209,0.0,0.006638964,0.5,0.096,0.0,0.0,0.0,0.5714286,0.0,0.0
6006,0.9120879,0.0,0.0004906146,0.5,0.04,0.6,0.0,0.3125,0.42857143,0.0,0.0
1192,0.8791209,0.0,0.001680227,0.5,0.096,0.0,0.0,0.0,0.42857143,0.0,0.0
106,0.94505495,0.0,0.0074527794,0.5,0.08,1.0,1.0,0.5625,0.5714286,0.0,0.0
1484,0.8791209,0.0,0.0058871927,0.5,0.096,0.0,0.0,0.0,0.5714286,0.0,0.0
6064,0.8791209,0.0,0.00021188377,0.5,0.096,0.0,0.0,0.0,0.42857143,0.0,0.0
350,0.8791209,0.017391304,0.011000249,0.5,0.096,0.0,0.0,0.0,0.42857143,0.0,0.0
4019,0.93406594,0.0,0.00050412084,0.5,0.04,0.6,0.0,0.3125,0.42857143,0.0,0.0
1260,0.94505495,0.0,0.0017002042,0.5,0.08,1.0,1.0,0.5625,0.42857143,0.0,0.0
48,0.8791209,0.0,0.0032028947,0.5,0.04,0.6,0.0,0.3125,0.42857143,0.0,0.0
1443,0.9120879,0.0,0.0038737995,0.5,0.096,0.0,0.0,0.0,0.42857143,0.0,0.0
5968,0.9120879,0.0,0.0004906146,0.5,0.04,0.6,0.0,0.3125,0.42857143,0.0,0.0
4251,0.8901099,0.0,0.00045523842,0.5,0.096,0.0,0.0,0.0,0.42857143,0.0,0.0
4924,0.8791209,0.0,0.00056631287,0.5,0.624,0.2,0.0,1.0,0.42857143,0.0,0.0
5182,0.8791209,0.0,0.00039899282,0.5,0.04,0.6,0.0,0.3125,0.42857143,0.0,0.0
2511,0.93406594,0.008695652,0.0028544548,0.5,0.096,0.0,0.0,0.0,0.42857143,0.0,0.0
4621,0.8791209,0.008695652,0.0022581676,0.5,0.624,0.2,0.0,1.0,0.42857143,0.0,0.0
3608,0.94505495,0.052173913,0.008591936,0.5,0.08,1.0,1.0,0.5625,0.42857143,0.0,0.0
5842,0.93406594,0.0,0.0002629954,0.5,0.0,0.1,0.0,0.0625,0.42857143,0.0,0.0
5320,0.8791209,0.0,0.00093535706,0.5,0.096,0.0,0.0,0.0,0.42857143,0.0,0.0
5983,0.9230769,0.0,0.0004906146,0.5,0.04,0.6,0.0,0.3125,0.0,0.0,0.0
3033,0.94505495,0.008695652,0.0020404116,0.5,0.08,1.0,1.0,0.5625,0.42857143,0.0,0.0
2771,0.8791209,0.017391304,0.006575179,0.5,0.624,0.2,0.0,1.0,0.0,0.0,0.0
6100,0.93406594,0.0,0.00036046383,0.5,0.04,0.6,0.0,0.3125,0.42857143,0.0,0.0
4500,0.8791209,0.008695652,0.0015761452,0.5,0.0,0.1,0.0,0.0625,0.42857143,0.0,0.0
5822,0.94505495,0.0,0.00036369072,0.5,0.08,1.0,1.0,0.5625,0.42857143,0.0,0.0
2125,0.9230769,0.0,0.001053541,0.5,0.624,0.2,0.0,1.0,0.42857143,0.0,0.0
30,0.8901099,0.008695652,0.024618985,0.5,0.096,0.0,0.0,0.0,0.42857143,1.0,0.0
2306,0.8791209,0.0,0.0007599954,0.5,0.096,0.0,0.0,0.0,0.42857143,0.0,0.0
1226,0.94505495,0.017391304,0.011247739,0.5,0.08,1.0,1.0,0.5625,0.42857143,0.0,0.0
2329,0.9120879,0.0,0.0012313313,0.5,0.096,0.0,0.0,0.0,0.42857143,0.0,0.0
3413,0.94505495,0.0,0.00048217393,0.5,0.08,1.0,1.0,0.5625,0.42857143,0.0,0.0
5132,0.94505495,0.0,0.0010545615,0.5,0.08,1.0,1.0,0.5625,0.42857143,0.0,0.0
173,0.9230769,0.0,0.0056643425,0.5,0.096,0.0,0.0,0.0,0.42857143,0.0,0.0
2676,0.95604396,0.008695652,0.0038194638,0.5,0.08,1.0,1.0,0.5625,0.42857143,0.0,0.0
5992,0.9120879,0.0,0.0004906146,0.5,0.04,0.6,0.0,0.3125,0.42857143,0.0,0.0
3241,0.9120879,0.008695652,0.0015511452,0.5,0.04,0.6,0.0,0.3125,0.0,0.0,0.0
4705,0.8791209,0.0,0.00050871604,0.5,0.624,0.2,0.0,1.0,0.42857143,0.0,0.0
5247,0.8791209,0.008695652,0.0012869269,0.5,0.04,0.6,0.0,0.3125,0.0,0.0,0.0
4852,0.9230769,0.0,0.0006593685,0.5,0.624,0.2,0.0,1.0,0.42857143,0.0,0.0
6094,0.8791209,0.0,0.00037418673,0.5,0.096,0.0,0.0,0.0,0.42857143,0.0,0.0
807,0.94505495,0.0,0.0035608555,0.5,0.08,1.0,1.0,0.5625,0.42857143,0.0,0.0
1469,0.94505495,0.026086956,0.008792326,0.5,0.08,1.0,1.0,0.5625,0.42857143,0.0,0.0
3902,0.8901099,0.0,0.0004555149,0.5,0.096,0.0,0.0,0.0,0.42857143,0.0,0.0
5104,0.8791209,0.0,0.0005441892,0.5,0.096,0.0,0.0,0.0,0.42857143,0.0,0.0
5140,0.8791209,0.0,0.00043675213,0.5,0.624,0.2,0.0,1.0,0.42857143,0.0,0.0
4484,0.8791209,0.0,0.0005607085,0.5,0.624,0.2,0.0,1.0,0.42857143,0.0,0.0
3195,0.9230769,0.0,0.0010270188,0.5,0.624,0.2,0.0,1.0,0.42857143,0.0,0.0
493,0.8791209,0.008695652,0.009987594,0.5,0.0,0.1,0.0,0.0625,0.42857143,0.0,0.0
1001,0.94505495,0.008695652,0.012181979,0.5,0.08,1.0,1.0,0.5625,0.42857143,0.0,0.0
2317,0.94505495,0.0,0.001897564,0.5,0.08,1.0,1.0,0.5625,0.42857143,0.0,0.0
4735,0.94505495,0.0,0.0006007882,0.5,0.08,1.0,1.0,0.5625,0.42857143,0.0,0.0
4597,0.94505495,0.008695652,0.0011091821,0.5,0.08,1.0,1.0,0.5625,0.42857143,0.0,0.0
972,0.8791209,0.0,0.004158588,0.5,0.624,0.2,0.0,1.0,0.42857143,0.0,0.0
5879,0.8791209,0.0,0.0003688703,0.5,0.0,0.1,0.0,0.0625,0.42857143,0.0,0.0
5395,0.8791209,0.0,0.00040494205,0.5,0.0,0.1,0.0,0.0625,0.42857143,0.0,0.0
2811,0.93406594,0.0,0.00069127267,0.5,0.096,0.0,0.0,0.0,0.42857143,0.0,0.0
384,0.94505495,0.060869563,0.0813138,0.5,0.08,1.0,1.0,0.5625,0.42857143,0.0,0.0
4110,0.9120879,0.0,0.0007150924,0.5,0.04,0.6,0.0,0.3125,0.42857143,0.0,0.0
1663,0.94505495,0.0,0.024675619,0.5,0.08,1.0,1.0,0.5625,0.5714286,0.0,0.0
3345,0.9120879,0.0,0.004098702,0.5,0.04,0.6,0.0,0.3125,0.42857143,0.0,0.0
1701,0.9230769,0.034782607,0.045791693,1.0,0.04,0.6,0.0,0.3125,0.42857143,0.0,0.0
4112,0.9120879,0.0,0.0007150924,0.5,0.04,0.6,0.0,0.3125,0.42857143,0.0,0.0
4825,0.8791209,0.0,0.0011414883,0.5,0.0,0.1,0.0,0.0625,0.42857143,0.0,0.0
1058,0.9120879,0.0,0.0027706064,0.5,0.096,0.0,0.0,0.0,0.42857143,0.0,0.0
640,0.9120879,0.0,0.020996435,0.5,0.096,0.0,0.0,0.0,0.42857143,0.0,0.0
3010,0.9230769,0.008695652,0.0020646276,0.5,0.096,0.0,0.0,0.0,0.42857143,0.0,0.0
2813,0.94505495,0.008695652,0.0011116879,0.5,0.08,1.0,1.0,0.5625,0.42857143,0.0,0.0
5198,0.9120879,0.0,0.00038685487,0.5,0.096,0.0,0.0,0.0,0.42857143,0.0,0.0
5852,0.94505495,0.0,0.0004705035,0.5,0.08,1.0,1.0,0.5625,0.42857143,0.0,0.0
1186,0.93406594,0.008695652,0.008009457,0.5,0.0,0.1,0.0,0.0625,0.42857143,0.0,0.0
2662,0.8791209,0.09565217,0.024513632,0.5,0.624,0.2,0.0,1.0,0.42857143,0.0,0.0
5181,0.9120879,0.0,0.00038263595,0.5,0.096,0.0,0.0,0.0,0.42857143,0.0,0.0
1716,0.9230769,0.060869563,0.11916103,0.5,0.04,0.6,0.0,0.3125,0.42857143,0.0,0.0
